"V1","V2","V3","V4","V5","V6","V7","V8"
"34843",1789,1816,0.74491,0.8734,0.80501,0.67389,31,31
"34844",1789,1818,0.9509,0.81175,0.847,0.96866,31,31
"34845",1789,1820,0.76464,0.78713,0.9266,0.56539,31,31
"34846",1789,1824,0.90743,0.91863,0.85441,0.93138,31,31
"34847",1789,1827,0.56614,0,0.91933,0.83046,31,31
"34848",1789,1828,0,0,0,0.668,31,31
"34849",1789,1832,0.61355,0.86961,0.89842,0.88895,31,31
"34850",1789,1834,0.82752,0.75639,0.8113,0.87073,31,31
"34851",1789,1835,0.71765,0.61222,0.71993,0.66375,31,31
"34852",1789,1836,0.65281,0.63797,0.72031,0,31,31
"34853",1789,1837,0.73954,0.77827,0.95405,0.55136,31,31
"34854",1789,1839,0.81951,0,0.69502,0.80629,31,31
"34855",1789,1840,0,0,0,0,31,31
"34856",1789,1842,0.97427,0.62332,0.81751,0.85624,31,31
"34857",1789,1844,0.97653,0.98156,0.8962,0.96853,31,31
"34858",1789,1849,0.71692,0.87912,0.66724,0.73006,31,31
"34859",1789,1850,0.89008,0.7266,0.77259,0.91383,31,31
"34860",1789,1855,0.75141,0.60906,0.69392,0.86404,31,31
"34861",1789,1856,0,0.7055,0.75775,0.74374,31,31
"34862",1789,1861,0.86336,0.66965,0.82413,0.75214,31,31
"34863",1789,1867,0.94003,0.82033,0.86646,0.96284,31,31
"34864",1789,1868,0.72071,0.80202,0.92598,0.93912,31,31
"34865",1789,1870,0.90921,0.93182,0.95483,0.95814,31,31
"34866",1789,1871,0.79129,0.63845,0.88639,0.8936,31,31
"34867",1789,1873,0.67355,0.51886,0.70242,0.67293,31,31
"34868",1789,1875,0.95437,0.96323,0.97551,0.96773,31,31
"34869",1789,1877,0.83819,0.86754,0.9191,0.91135,31,31
"34870",1789,1942,0.90513,0,0.94089,0.7354,31,32
"34871",1789,1996,0.80594,0.89982,0.88757,0.80941,31,32
"34872",1790,1791,0.7295,0.78511,0.58934,0.56147,31,31
"34873",1790,1792,0.63543,0,0,0,31,31
"34874",1790,1795,0.6654,0.71348,0.76806,0.72731,31,31
"34875",1790,1797,0.63637,0.75212,0.5337,0,31,31
"34876",1790,1802,0.70259,0.75411,0.71853,0.50743,31,31
"34877",1790,1806,0.58861,0.64608,0.88586,0.84054,31,31
"34878",1790,1808,0.88268,0.89206,0.90248,0.87155,31,31
"34879",1790,1809,0.82475,0.86624,0.91646,0.94733,31,31
"34880",1790,1810,0,0.80211,0.6195,0.51178,31,31
"34881",1790,1813,0,0.52257,0.60213,0.75726,31,31
"34882",1790,1814,0.85116,0.83242,0.82086,0.90451,31,31
"34883",1790,1815,0.91722,0.96259,0.89389,0.95096,31,31
"34884",1790,1818,0.57826,0.84998,0.61176,0.83217,31,31
"34885",1790,1819,0.56303,0.79808,0,0,31,31
"34886",1790,1820,0.95509,0.93122,0.89886,0.97903,31,31
"34887",1790,1823,0.98378,0.80787,0.84955,0.91693,31,31
"34888",1790,1825,0.67126,0.89962,0.87764,0.58288,31,31
"34889",1790,1826,0.58326,0.77267,0.93001,0.51494,31,31
"34890",1790,1829,0.80444,0.77966,0.79386,0.88537,31,31
"34891",1790,1830,0.53851,0.62613,0.51951,0,31,31
"34892",1790,1831,0,0,0.83718,0.70395,31,31
"34893",1790,1833,0.72738,0.6286,0.6354,0.57825,31,31
"34894",1790,1835,0.94571,0.99109,0.91797,0.97595,31,31
"34895",1790,1837,0.85709,0.92193,0.81791,0.96414,31,31
"34896",1790,1838,0.82158,0.84542,0.76042,0.69433,31,31
"34897",1790,1839,0.63162,0.79504,0.73317,0.8748,31,31
"34898",1790,1840,0.85981,0.93308,0.96505,0.92266,31,31
"34899",1790,1841,0.66318,0.54196,0,0.5501,31,31
"34900",1790,1847,0.94649,0.96733,0.86342,0.95152,31,31
"34901",1790,1851,0.7723,0,0.7273,0.63329,31,31
"34902",1790,1853,0.6395,0.80064,0.71279,0.71324,31,31
"34903",1790,1854,0.99029,0.91463,0.91025,0.97971,31,31
"34904",1790,1857,0.94867,0.66835,0.85983,0.77355,31,31
"34905",1790,1858,0.60363,0.50194,0,0.66648,31,31
"34906",1790,1864,0.90422,0.69453,0.88431,0.75186,31,31
"34907",1790,1865,0.54589,0.78934,0.71039,0.7471,31,31
"34908",1790,1866,0.88871,0.94036,0.70605,0.90232,31,31
"34909",1790,1867,0.63446,0.7988,0.65924,0.67413,31,31
"34910",1790,1868,0.8499,0.75049,0.74695,0.67472,31,31
"34911",1790,1878,0.8101,0.87667,0.79284,0.80172,31,31
"34912",1790,1879,0.61567,0,0,0.89342,31,31
"34913",1790,1881,0.79847,0.87795,0.98385,0.9023,31,31
"34914",1790,1883,0,0.68302,0.51803,0.56098,31,31
"34915",1790,1991,0.9364,0.89119,0.91828,0.896,31,32
"34916",1791,1792,0.88688,0.96376,0.89301,0.87341,31,31
"34917",1791,1795,0,0.74229,0.66329,0.73226,31,31
"34918",1791,1798,0.86985,0.93995,0.94251,0.96228,31,31
"34919",1791,1802,0.74607,0.80643,0.94755,0.911,31,31
"34920",1791,1804,0,0.60466,0,0,31,31
"34921",1791,1806,0.90486,0.62341,0.90128,0.818,31,31
"34922",1791,1807,0.75942,0.75094,0.71875,0.87301,31,31
"34923",1791,1808,0.92976,0.90714,0.95368,0.86307,31,31
"34924",1791,1810,0.80976,0.80145,0.85896,0.89531,31,31
"34925",1791,1811,0.87097,0.9242,0.81824,0.75231,31,31
"34926",1791,1812,0.5495,0.59697,0,0,31,31
"34927",1791,1814,0.94796,0.66843,0.87218,0.93841,31,31
"34928",1791,1816,0.86266,0.68582,0.55931,0.80823,31,31
"34929",1791,1819,0.73091,0.86754,0.61401,0.77679,31,31
"34930",1791,1820,0.95995,0.98241,0.92698,0.94805,31,31
"34931",1791,1823,0.63664,0.8079,0.73216,0.67722,31,31
"34932",1791,1825,0.50435,0,0.69692,0.73673,31,31
"34933",1791,1831,0.71884,0.68179,0.57347,0,31,31
"34934",1791,1833,0.91719,0.89691,0.8562,0.71321,31,31
"34935",1791,1840,0.75444,0,0.72327,0.8021,31,31
"34936",1791,1841,0.58698,0.97964,0.91841,0.7264,31,31
"34937",1791,1843,0.67114,0.55378,0.65965,0.81424,31,31
"34938",1791,1846,0.92809,0.8517,0.84905,0.91416,31,31
"34939",1791,1847,0.96637,0.90442,0.87762,0.82984,31,31
"34940",1791,1848,0.75287,0.94511,0.90197,0.97129,31,31
"34941",1791,1850,0.70711,0.79561,0.67432,0.64822,31,31
"34942",1791,1853,0.92489,0.86957,0.91547,0.85764,31,31
"34943",1791,1855,0.65027,0,0.7859,0,31,31
"34944",1791,1864,0.56963,0.82417,0.93579,0.96942,31,31
"34945",1791,1867,0.55573,0.65983,0.51813,0.77387,31,31
"34946",1791,1870,0.91629,0.90903,0.96481,0.9449,31,31
"34947",1791,1871,0.93998,0.96465,0.89308,0.96422,31,31
"34948",1791,1874,0.78447,0,0.87372,0.64033,31,31
"34949",1791,1875,0.77197,0.76883,0.54672,0.53363,31,31
"34950",1791,1876,0.70457,0.82923,0.92656,0.94302,31,31
"34951",1791,1881,0.90026,0.99351,0.98854,0.94496,31,31
"34952",1791,1925,0.87007,0.85653,0.69765,0.61493,31,32
"34953",1792,1797,0.71241,0.6337,0.75857,0,31,31
"34954",1792,1798,0.7251,0.72072,0.92325,0.81012,31,31
"34955",1792,1799,0.98792,0.56086,0.78582,0.78825,31,31
"34956",1792,1800,0.79067,0,0.50371,0.67211,31,31
"34957",1792,1801,0.83583,0.77582,0.57373,0.68309,31,31
"34958",1792,1804,0.90921,0.77689,0.94661,0.91453,31,31
"34959",1792,1807,0.88125,0.72626,0,0.51972,31,31
"34960",1792,1808,0.90177,0.9178,0.84394,0.93513,31,31
"34961",1792,1815,0.89872,0.92339,0.978,0.87449,31,31
"34962",1792,1817,0.76523,0.68583,0.88588,0.73848,31,31
"34963",1792,1819,0,0.61835,0.77253,0,31,31
"34964",1792,1823,0.94683,0.93501,0.75329,0.94919,31,31
"34965",1792,1825,0.88905,0.86243,0.87551,0.52807,31,31
"34966",1792,1827,0.84658,0.77121,0.71831,0.94905,31,31
"34967",1792,1829,0.7985,0.88739,0.9663,0.91789,31,31
"34968",1792,1830,0.84623,0.7715,0.90616,0.5243,31,31
"34969",1792,1832,0.81387,0.8053,0.81547,0.85989,31,31
"34970",1792,1833,0.89771,0.87774,0.93508,0.91249,31,31
"34971",1792,1835,0.97088,0.98023,0.97841,0.99247,31,31
"34972",1792,1838,0.62645,0.50235,0,0.70799,31,31
"34973",1792,1840,0.89847,0.70006,0.67026,0.72182,31,31
"34974",1792,1842,0.75938,0.68814,0.67037,0.6225,31,31
"34975",1792,1843,0.85338,0.79399,0.81205,0.83473,31,31
"34976",1792,1844,0,0.62519,0.63046,0.63727,31,31
"34977",1792,1845,0.61435,0.67273,0.70081,0.87021,31,31
"34978",1792,1848,0.81556,0.85653,0.68198,0,31,31
"34979",1792,1851,0.78138,0.73381,0.80637,0,31,31
"34980",1792,1852,0,0.54455,0,0,31,31
"34981",1792,1853,0.82068,0.82647,0,0.63743,31,31
"34982",1792,1860,0.559,0.69966,0.59911,0.82251,31,31
"34983",1792,1862,0.79496,0,0.7181,0.55295,31,31
"34984",1792,1864,0.8803,0.70459,0.89826,0.69197,31,31
"34985",1792,1866,0,0.70128,0.88229,0.61041,31,31
"34986",1792,1867,0.90001,0.74118,0.92665,0.70577,31,31
"34987",1792,1868,0.85094,0.76005,0.85446,0.79279,31,31
"34988",1792,1875,0.75179,0.91937,0.67953,0.9324,31,31
"34989",1792,1876,0.96297,0.86197,0.84769,0.97343,31,31
"34990",1792,1877,0.71707,0.89086,0.93736,0.79835,31,31
"34991",1792,1878,0.76338,0.83594,0.60097,0.94626,31,31
"34992",1792,1879,0.53184,0.66831,0.67756,0.62849,31,31
"34993",1792,1880,0.56192,0.51814,0.79755,0.64539,31,31
"34994",1792,1881,0.78596,0.86099,0.89595,0.81525,31,31
"34995",1792,1882,0.87546,0.77151,0.58205,0.72339,31,31
"34996",1793,1794,0.67982,0.77545,0.61662,0.57706,31,31
"34997",1793,1797,0.70771,0.62175,0.86193,0,31,31
"34998",1793,1798,0.73393,0.50461,0.77789,0.55182,31,31
"34999",1793,1805,0.81671,0.61997,0.70185,0.5442,31,31
"35000",1793,1807,0,0,0,0,31,31
"35001",1793,1809,0.67113,0.5004,0,0.64757,31,31
"35002",1793,1814,0,0.84954,0,0.89099,31,31
"35003",1793,1816,0.6528,0.5598,0.56923,0,31,31
"35004",1793,1819,0.93753,0.71465,0.87649,0.86014,31,31
"35005",1793,1823,0.63191,0.78893,0.94495,0.75241,31,31
"35006",1793,1824,0.86113,0.84067,0.90283,0.87803,31,31
"35007",1793,1826,0.96896,0.98662,0.97205,0.98921,31,31
"35008",1793,1827,0.88066,0.75797,0.73803,0.82167,31,31
"35009",1793,1828,0.52777,0,0.76654,0.82246,31,31
"35010",1793,1833,0.92955,0.70648,0.87221,0.94915,31,31
"35011",1793,1839,0.82716,0.8824,0.74766,0.70455,31,31
"35012",1793,1840,0.87072,0.62619,0.8984,0.77355,31,31
"35013",1793,1841,0.92261,0.97559,0.79077,0.67008,31,31
"35014",1793,1844,0.62985,0.79392,0.77087,0,31,31
"35015",1793,1849,0.93837,0.96417,0.95352,0.87683,31,31
"35016",1793,1853,0.78943,0.91099,0.89189,0.66404,31,31
"35017",1793,1855,0.75341,0.94002,0.76162,0.59495,31,31
"35018",1793,1857,0.61984,0.84246,0.85761,0.68258,31,31
"35019",1793,1863,0.81806,0.85097,0.89127,0.83797,31,31
"35020",1793,1865,0.87605,0.80703,0.89115,0.92903,31,31
"35021",1793,1867,0.61209,0.77342,0.87415,0.78824,31,31
"35022",1793,1868,0.62547,0.8629,0.94473,0.80143,31,31
"35023",1793,1869,0.6016,0.57256,0.56044,0.91195,31,31
"35024",1793,1871,0.55311,0.66914,0.88193,0.79569,31,31
"35025",1793,1876,0.8753,0.95573,0.90177,0.95886,31,31
"35026",1793,1880,0.84631,0.80352,0.85136,0.90273,31,31
"35027",1793,1882,0,0,0,0,31,31
"35028",1793,1884,0.91775,0.91691,0.96149,0.93439,31,31
"35029",1793,1957,0.95019,0.94186,0.86292,0.96203,31,32
"35030",1794,1795,0.73934,0.94291,0.65005,0.76162,31,31
"35031",1794,1800,0.93599,0.80044,0.55518,0,31,31
"35032",1794,1804,0.83594,0.70456,0.7174,0.69343,31,31
"35033",1794,1805,0.893,0.75355,0.82729,0.92316,31,31
"35034",1794,1806,0.94557,0.79175,0.77093,0.84659,31,31
"35035",1794,1809,0.53535,0.80949,0.76885,0.50845,31,31
"35036",1794,1810,0,0.51478,0.79397,0.53769,31,31
"35037",1794,1814,0.85326,0,0.79565,0.74194,31,31
"35038",1794,1817,0.98352,0.82145,0.92489,0.77594,31,31
"35039",1794,1820,0.87409,0.62371,0.96129,0.913,31,31
"35040",1794,1823,0.76472,0.88653,0.77339,0.64586,31,31
"35041",1794,1824,0.87976,0.93538,0.97554,0.94209,31,31
"35042",1794,1825,0,0.67116,0.64897,0.72241,31,31
"35043",1794,1828,0.92026,0.87755,0.83166,0.76593,31,31
"35044",1794,1829,0.88345,0.8118,0.57777,0.8546,31,31
"35045",1794,1831,0.58297,0.98093,0.9026,0.93223,31,31
"35046",1794,1838,0.75051,0.81675,0.92249,0.96213,31,31
"35047",1794,1843,0.77244,0.89588,0.82593,0.69326,31,31
"35048",1794,1845,0.94995,0.96476,0.85915,0.9184,31,31
"35049",1794,1846,0.86444,0.89295,0.93666,0.63066,31,31
"35050",1794,1850,0.83012,0.93997,0.8417,0,31,31
"35051",1794,1853,0.83303,0.51302,0.86607,0.75844,31,31
"35052",1794,1855,0.88011,0.7547,0.93277,0.74857,31,31
"35053",1794,1856,0.97463,0.93869,0.96967,0.8409,31,31
"35054",1794,1857,0.97807,0.90683,0.92568,0.94238,31,31
"35055",1794,1859,0.6668,0.86351,0.75778,0.88906,31,31
"35056",1794,1860,0.91475,0.90246,0.9707,0.89588,31,31
"35057",1794,1861,0.79939,0.74715,0.63033,0.82254,31,31
"35058",1794,1866,0.55757,0.76003,0.93493,0.96627,31,31
"35059",1794,1867,0.95552,0.82938,0.88977,0.89904,31,31
"35060",1794,1868,0,0.67538,0,0.81592,31,31
"35061",1794,1869,0.85342,0.83302,0.78198,0.96561,31,31
"35062",1794,1872,0.96238,0.96053,0.94175,0.92837,31,31
"35063",1794,1874,0.71877,0.76334,0.90913,0.76261,31,31
"35064",1794,1878,0.97944,0.84358,0.62511,0.6592,31,31
"35065",1794,1884,0.98305,0.98483,0.96739,0.92464,31,31
"35066",1794,1972,0.9784,0.94237,0.97999,0.96296,31,32
"35067",1795,1797,0.87179,0.96529,0.94138,0.94964,31,31
"35068",1795,1800,0,0,0.5774,0.71851,31,31
"35069",1795,1802,0.81938,0.91936,0.88043,0.86892,31,31
"35070",1795,1803,0.89822,0,0.92996,0.77597,31,31
"35071",1795,1807,0.84618,0.94489,0.83521,0.93349,31,31
"35072",1795,1814,0.96751,0.94315,0.98464,0.98992,31,31
"35073",1795,1815,0.72715,0.86385,0.82119,0.75371,31,31
"35074",1795,1818,0.95594,0.91047,0.79758,0.9683,31,31
"35075",1795,1819,0.61916,0,0.66492,0,31,31
"35076",1795,1821,0,0.72519,0.58082,0.78495,31,31
"35077",1795,1827,0.54498,0.6333,0.77614,0.80691,31,31
"35078",1795,1828,0.71553,0.90328,0.87501,0.85122,31,31
"35079",1795,1832,0.91744,0.93102,0.8869,0.95994,31,31
"35080",1795,1835,0.96099,0.85049,0.96788,0.78018,31,31
"35081",1795,1837,0.6079,0.81161,0.72143,0.91454,31,31
"35082",1795,1838,0,0.77631,0.60423,0.77248,31,31
"35083",1795,1839,0.96865,0.81839,0.94141,0.83257,31,31
"35084",1795,1840,0.66151,0.60177,0.58016,0.64903,31,31
"35085",1795,1844,0,0,0,0,31,31
"35086",1795,1845,0.93198,0.96977,0.96864,0.83558,31,31
"35087",1795,1850,0,0.63078,0.50936,0,31,31
"35088",1795,1851,0.88169,0.63482,0.74302,0.58685,31,31
"35089",1795,1855,0.93749,0.73751,0.75965,0.61655,31,31
"35090",1795,1856,0.66879,0.90325,0.83097,0.93495,31,31
"35091",1795,1858,0.78808,0.54617,0.57947,0.50305,31,31
"35092",1795,1862,0.7477,0.94674,0.54395,0.9474,31,31
"35093",1795,1865,0.69017,0,0,0.50707,31,31
"35094",1795,1866,0.94603,0.85877,0.74785,0.82303,31,31
"35095",1795,1868,0.87982,0.78958,0.8483,0.71552,31,31
"35096",1795,1873,0.88878,0.94758,0.83027,0.7586,31,31
"35097",1795,1878,0.96513,0.88943,0.74919,0.88696,31,31
"35098",1795,1881,0.91233,0.96305,0.89078,0.95086,31,31
"35099",1795,1882,0.91671,0.85022,0.94627,0.93452,31,31
"35100",1795,1883,0,0,0,0.59534,31,31
"35101",1796,1798,0.64099,0.82574,0.80564,0.83903,31,31
"35102",1796,1804,0.93636,0.61722,0.62675,0.84891,31,31
"35103",1796,1807,0.93455,0.8699,0.93522,0.74102,31,31
"35104",1796,1808,0.81142,0,0,0,31,31
"35105",1796,1809,0.69467,0.84412,0,0.84367,31,31
"35106",1796,1814,0.71628,0.71007,0.65397,0,31,31
"35107",1796,1815,0.89091,0.9426,0.905,0.91349,31,31
"35108",1796,1818,0.58808,0.90348,0.81951,0.76809,31,31
"35109",1796,1820,0.94342,0.81314,0.88637,0.83958,31,31
"35110",1796,1822,0.85026,0.74271,0.94032,0.94721,31,31
"35111",1796,1823,0,0.69521,0.889,0.76709,31,31
"35112",1796,1825,0.96036,0.69341,0.8957,0.8287,31,31
"35113",1796,1826,0.94595,0.95067,0.90905,0.88512,31,31
"35114",1796,1832,0.98148,0.97948,0.87421,0.94175,31,31
"35115",1796,1834,0.63527,0.79924,0.6086,0.6771,31,31
"35116",1796,1835,0.64099,0.82825,0.89299,0,31,31
"35117",1796,1836,0.92694,0.60938,0.8613,0.79771,31,31
"35118",1796,1837,0.66641,0.79272,0.83019,0.62422,31,31
"35119",1796,1839,0.73888,0.58449,0.91174,0.72795,31,31
"35120",1796,1841,0.58267,0.66146,0,0,31,31
"35121",1796,1843,0.69645,0.79585,0.71343,0.8516,31,31
"35122",1796,1844,0.92546,0.9328,0.86662,0.86,31,31
"35123",1796,1848,0.87631,0.88717,0.9093,0.94973,31,31
"35124",1796,1854,0.77848,0.89883,0.78069,0.96518,31,31
"35125",1796,1855,0.67242,0,0.66675,0.66409,31,31
"35126",1796,1856,0.80124,0.7489,0.78719,0.84822,31,31
"35127",1796,1858,0.87998,0.69255,0.86873,0.87756,31,31
"35128",1796,1859,0.87757,0.69644,0,0.95946,31,31
"35129",1796,1866,0,0.50386,0,0.69801,31,31
"35130",1796,1867,0.67173,0.77468,0.67701,0.70022,31,31
"35131",1796,1872,0.82668,0,0.57872,0.86221,31,31
"35132",1796,1873,0.98579,0.99574,0.97034,0.96993,31,31
"35133",1796,1874,0,0.82516,0.66152,0.65602,31,31
"35134",1796,1877,0.82935,0.62856,0.67577,0.66486,31,31
"35135",1796,1878,0.97927,0.99043,0.98295,0.9175,31,31
"35136",1796,1883,0,0.73789,0.91926,0.55873,31,31
"35137",1797,1798,0.96613,0.96979,0.90063,0.98928,31,31
"35138",1797,1799,0.92933,0.87843,0.94537,0.7815,31,31
"35139",1797,1803,0.80103,0,0,0.61746,31,31
"35140",1797,1804,0.90122,0.80372,0.95389,0.95359,31,31
"35141",1797,1806,0.94672,0.88814,0.7549,0.86623,31,31
"35142",1797,1808,0.95008,0.80842,0.7519,0.62093,31,31
"35143",1797,1810,0,0.71407,0,0.58077,31,31
"35144",1797,1813,0.51812,0.71466,0.8772,0,31,31
"35145",1797,1815,0.7762,0.51181,0.80292,0.66626,31,31
"35146",1797,1816,0.65097,0.67458,0.78273,0.87619,31,31
"35147",1797,1821,0.90744,0.87611,0.87077,0.8308,31,31
"35148",1797,1822,0,0.7614,0,0.79007,31,31
"35149",1797,1828,0.62618,0.6004,0,0.60928,31,31
"35150",1797,1829,0.91568,0.76536,0.95603,0.90179,31,31
"35151",1797,1830,0.64463,0.8473,0.67336,0.67019,31,31
"35152",1797,1833,0.70254,0.93153,0.93761,0.70721,31,31
"35153",1797,1834,0.87825,0.6997,0.7896,0.83084,31,31
"35154",1797,1835,0.93613,0.77291,0.6309,0,31,31
"35155",1797,1836,0.86622,0.61393,0.9488,0.94434,31,31
"35156",1797,1837,0.71788,0.89122,0,0.86046,31,31
"35157",1797,1839,0.97846,0.83424,0.95265,0.86365,31,31
"35158",1797,1842,0.63138,0.61844,0.64216,0,31,31
"35159",1797,1843,0,0.76527,0.5273,0,31,31
"35160",1797,1845,0.81501,0.68062,0.66122,0.90233,31,31
"35161",1797,1846,0.69287,0.57599,0.81236,0.81619,31,31
"35162",1797,1847,0.9609,0.95002,0.97143,0.97525,31,31
"35163",1797,1848,0.81141,0.88131,0.72236,0.80107,31,31
"35164",1797,1852,0.77745,0.93555,0.71183,0.80277,31,31
"35165",1797,1854,0.82176,0.74196,0.70841,0.74443,31,31
"35166",1797,1855,0.95495,0.76198,0.90714,0.92827,31,31
"35167",1797,1856,0.54995,0.82744,0.70863,0.53708,31,31
"35168",1797,1857,0.81323,0.83225,0.89727,0.93919,31,31
"35169",1797,1864,0.68272,0.51189,0,0.74081,31,31
"35170",1797,1870,0.88286,0.87014,0.61377,0.74969,31,31
"35171",1797,1872,0.81675,0.65704,0.7952,0.88175,31,31
"35172",1797,1873,0.9351,0.76336,0.8121,0.90717,31,31
"35173",1797,1875,0.91429,0.769,0.81373,0.77567,31,31
"35174",1797,1878,0,0,0,0.74687,31,31
"35175",1797,1882,0.91493,0.89271,0.9868,0.95923,31,31
"35176",1797,1883,0.94871,0.96833,0.92173,0.95982,31,31
"35177",1798,1801,0.58523,0.72988,0,0.68928,31,31
"35178",1798,1803,0.84094,0.82524,0.62751,0.82621,31,31
"35179",1798,1804,0.64172,0.77428,0.92749,0.94289,31,31
"35180",1798,1805,0.73585,0.87365,0.92493,0.79744,31,31
"35181",1798,1806,0.70939,0,0.88578,0.50288,31,31
"35182",1798,1807,0.76056,0.86676,0.73804,0.89926,31,31
"35183",1798,1813,0.61536,0,0,0.52229,31,31
"35184",1798,1815,0.67579,0.86909,0.8117,0.81309,31,31
"35185",1798,1820,0,0.52793,0.52766,0,31,31
"35186",1798,1821,0,0,0,0,31,31
"35187",1798,1823,0.80515,0.84306,0.64346,0.89052,31,31
"35188",1798,1824,0.69826,0.81431,0.81626,0.67163,31,31
"35189",1798,1828,0.52097,0,0.74337,0.78866,31,31
"35190",1798,1832,0.7331,0.79402,0.61002,0.52719,31,31
"35191",1798,1834,0.9397,0.96639,0.92062,0.90474,31,31
"35192",1798,1838,0.79983,0.83147,0.61411,0.51473,31,31
"35193",1798,1839,0.65644,0.71393,0,0,31,31
"35194",1798,1843,0.67068,0.68486,0.52295,0.84286,31,31
"35195",1798,1846,0.801,0,0.50578,0.84625,31,31
"35196",1798,1847,0.86908,0.93263,0.84401,0.88634,31,31
"35197",1798,1848,0.91372,0.61298,0.84766,0.89336,31,31
"35198",1798,1849,0.97857,0.83803,0.95941,0.89043,31,31
"35199",1798,1857,0.90046,0.63816,0.93457,0.91086,31,31
"35200",1798,1858,0.87269,0.74463,0.84813,0.64598,31,31
"35201",1798,1863,0.83322,0.72814,0.78061,0.76409,31,31
"35202",1798,1865,0.87711,0.95319,0.78876,0.97256,31,31
"35203",1798,1866,0.77327,0.90404,0.82918,0.69239,31,31
"35204",1798,1868,0.94939,0.97454,0.9817,0.88787,31,31
"35205",1798,1871,0.94007,0.92743,0.82317,0.70595,31,31
"35206",1798,1872,0.88779,0.95633,0.98443,0.92876,31,31
"35207",1798,1874,0.62159,0.81438,0.72317,0,31,31
"35208",1798,1875,0.88442,0.7601,0.89404,0.9003,31,31
"35209",1798,1883,0,0,0.56233,0,31,31
"35210",1798,1884,0.76212,0.59776,0.60582,0.74299,31,31
"35211",1799,1800,0.75492,0.93372,0.94769,0.94157,31,31
"35212",1799,1813,0.79485,0.8281,0.85404,0.70073,31,31
"35213",1799,1814,0.82864,0.90269,0.9189,0.88091,31,31
"35214",1799,1816,0,0,0.76794,0.82437,31,31
"35215",1799,1817,0,0.86115,0.91195,0.71811,31,31
"35216",1799,1819,0.60099,0,0.56275,0.68882,31,31
"35217",1799,1824,0.93407,0.80338,0.89423,0.97197,31,31
"35218",1799,1826,0.82313,0.89647,0.87102,0.90603,31,31
"35219",1799,1827,0.66609,0.85691,0.82325,0.64943,31,31
"35220",1799,1830,0.85829,0.59878,0.77992,0.86929,31,31
"35221",1799,1831,0.97646,0.97425,0.89358,0.96816,31,31
"35222",1799,1832,0.68437,0.8056,0,0.59324,31,31
"35223",1799,1833,0.82594,0.67195,0.86557,0.52977,31,31
"35224",1799,1835,0.96838,0.98201,0.91293,0.87375,31,31
"35225",1799,1837,0.79905,0.97423,0.90689,0.89891,31,31
"35226",1799,1839,0.5721,0.53882,0,0.6534,31,31
"35227",1799,1841,0.95473,0.93214,0.95429,0.91469,31,31
"35228",1799,1847,0.87923,0.89201,0.69567,0.84571,31,31
"35229",1799,1855,0.86916,0.96788,0.89171,0.9416,31,31
"35230",1799,1858,0.80069,0.87721,0.56787,0.51761,31,31
"35231",1799,1859,0.6428,0.80416,0.84894,0.94893,31,31
"35232",1799,1860,0.64444,0.90101,0.67133,0.82567,31,31
"35233",1799,1867,0.88365,0.68027,0.88628,0.84883,31,31
"35234",1799,1868,0.81265,0.6968,0,0.51394,31,31
"35235",1799,1869,0.78142,0.61621,0.68844,0,31,31
"35236",1799,1870,0.79188,0.97602,0.93841,0.66163,31,31
"35237",1799,1873,0.96625,0.84026,0.80108,0.96067,31,31
"35238",1799,1875,0.94653,0.95789,0.79756,0.86553,31,31
"35239",1799,1876,0.91497,0.71209,0.82379,0.76292,31,31
"35240",1799,1878,0.69574,0.89394,0,0.57355,31,31
"35241",1799,1879,0.61041,0.53243,0.56387,0.52824,31,31
"35242",1799,1884,0.8307,0.87608,0.50329,0.84528,31,31
"35243",1799,1920,0.70015,0.79103,0.91305,0.69533,31,32
"35244",1800,1801,0.96304,0.94541,0.77329,0.93258,31,31
"35245",1800,1810,0.81321,0.55506,0.6123,0.84499,31,31
"35246",1800,1811,0.80244,0.6397,0.55333,0.58231,31,31
"35247",1800,1814,0.68625,0.89202,0.84028,0.8505,31,31
"35248",1800,1815,0.59564,0.72836,0.8964,0.72145,31,31
"35249",1800,1816,0.86609,0.94533,0.61843,0.77601,31,31
"35250",1800,1824,0.62449,0.70961,0.69775,0.83795,31,31
"35251",1800,1825,0.74028,0,0.93542,0.67456,31,31
"35252",1800,1826,0.53861,0,0,0.52662,31,31
"35253",1800,1829,0.86828,0.8323,0.86164,0.78518,31,31
"35254",1800,1830,0.81507,0.81357,0.81798,0.76609,31,31
"35255",1800,1834,0.79913,0.93473,0.76051,0.83889,31,31
"35256",1800,1840,0.84315,0.52782,0.69386,0.64299,31,31
"35257",1800,1841,0.85954,0.58672,0.74918,0.62083,31,31
"35258",1800,1842,0.83706,0.67691,0.79805,0.78855,31,31
"35259",1800,1853,0.79229,0,0.73688,0.71926,31,31
"35260",1800,1854,0.93083,0.72257,0.92631,0.88542,31,31
"35261",1800,1855,0.88603,0.85189,0.85861,0.82074,31,31
"35262",1800,1858,0,0,0.68558,0,31,31
